"Buy_DATE","Sell_Day","Call","Entry_Criteria","Stock","Buy_Qty","Buy_Price","Sell_Qty","Sell_Price","Stop_Loss","Target_Price","Duration"
"2024-07-22","2024-07-29",NULL,"ATREW_W","FILATEX","209","59.00","209","60.00","54.00","63.00",10
"2024-07-22","2024-07-30",NULL,"ATREW_BW","ITDC","17","804.00","17","794.00","745.00","895.00",10
"2024-07-22","2024-07-31",NULL,"ATREW_UC","MALUPAPER","123","42.00","123","48.00","34.00","55.00",10
"2024-07-22","2024-07-25",NULL,"PREW_DC","MARATHON","4","602.00","4","595.00","338.00","635.00",10
"2024-07-22","2024-07-30",NULL,"ATREW_DC","NAHARSPING","10","321.00","10","354.00","225.00","375.00",10
"2024-07-22","2024-07-25",NULL,"PR_UC","NITINSPIN","7","430.00","7","413.00","293.00","442.00",10
"2024-07-22","2024-07-29",NULL,"EW_UC","PGEL","4","370.00","4","436.00","147.00","460.00",10
"2024-07-22","2024-07-30",NULL,"ATREW_BW","RSWM","16","220.00","16","251.00","159.00","264.00",10
"2024-07-22","2024-07-26",NULL,"ATREW_UC","SRHHYPOLTD","6","602.00","6","616.00","441.00","670.00",10
"2024-07-22","2024-07-31",NULL,"EW_UC","WALCHANNAG","7","332.00","7","398.00","182.00","416.00",10
"2024-07-23","2024-06-24",NULL,"PRATREW_W","ASAHIINDIA","11","695.00","11","655.00","608.00","708.00",9
"2024-07-23","2024-07-18",NULL,"EW_DC","FINPIPE","46","320.00","46","315.00","299.00","330.00",9
"2024-07-23","2024-07-29",NULL,"PRATREW_W","INDIANHUME","5","463.00","5","503.00","251.00","535.00",9
"2024-07-23","2024-07-29",NULL,"EW_UC","NIITLTD","33","121.00","33","121.00","91.00","129.00",9
"2024-07-23","2024-07-26",NULL,"EW_W","PALREDTEC","113","93.00","113","102.00","84.00","107.00",9
"2024-07-23","2024-07-24",NULL,"EW_DC","PENINLAND","148","67.00","148","66.00","61.00","70.00",9
"2024-07-23","2024-07-24",NULL,"PR_DC","SWELECTES","14","1215.00","14","1185.00","1145.00","1259.00",9
"2024-07-23","2024-07-31",NULL,"PRATR_UC","TEAMLEASE","2","3244.00","2","3277.00","2732.00","3549.00",9
"2024-07-23","2024-07-30",NULL,"ATREW_BW","THOMASCOOK","14","252.00","14","235.00","180.00","261.00",9
"2024-07-24","2024-07-25",NULL,"EW_UC","APOLLO","50","117.00","50","116.00","98.00","122.00",8
"2024-07-24","2024-07-26",NULL,"EW_UC","ARTNIRMAN","55","69.00","55","65.00","50.00","71.00",8
"2024-07-24","2024-07-30",NULL,"EW_BW","BAJAJHIND","217","42.00","217","43.00","37.00","45.00",8
"2024-07-24","2024-07-26",NULL,"ATR_UC","CAPTRUST","30","135.00","30","139.00","102.00","153.00",8
"2024-07-24","2024-07-30",NULL,"ATREW_BW","CASTROLIND","10","271.00","10","257.00","167.00","276.00",8
"2024-07-24","2024-07-26",NULL,"EW_BW","DIGISPICE","68","39.00","68","41.00","25.00","43.00",8
"2024-07-24","2024-07-26",NULL,"ATR_BW","EIMCOELECO","1","3315.00","1","3129.00","1801.00","3314.00",8
"2024-07-24","2024-07-29",NULL,"PRATREW_UC","FOSECOIND","2","4508.00","2","4640.00","4032.00","4988.00",8
"2024-07-24","2024-07-25",NULL,"EW_DC","GINNIFILA","500","31.00","500","31.00","29.00","33.00",8
"2024-07-24","2024-07-29",NULL,"PR_UC","GLOBE","376","5.00","376","6.00","3.00","6.00",8
"2024-07-24","2024-07-31",NULL,"PRATR_DC","HCC","82","55.00","82","53.00","43.00","56.00",8
"2024-07-24","2024-05-07",NULL,"EW_BW","HIKAL","10","364.00","10","337.00","267.00","363.00",8
"2024-07-24","2024-07-30",NULL,"EW_DC","JINDALPHOT","3","884.00","3","885.00","538.00","948.00",8
"2024-07-24","2024-07-26",NULL,"EW_BW","KARMAENG","30","87.00","30","88.00","54.00","95.00",8
"2024-07-24","2024-07-30",NULL,"EW_UC","KCPSUGIND","50","51.00","50","50.00","31.00","52.00",8
"2024-07-24","2024-07-29",NULL,"ATREW_W","LAXMICOT","429","31.00","429","34.00","28.00","35.00",8
"2024-07-24","2024-07-25",NULL,"EW_W","MANAKALUCO","94","33.00","94","32.00","23.00","34.00",8
"2024-07-24","2024-07-25",NULL,"PRATREW_W","MHRIL","28","467.00","28","451.00","431.00","485.00",8
"2024-07-24","2024-07-30",NULL,"PR_DC","MIRCELECTR","308","22.00","308","22.00","19.00","24.00",8
"2024-07-24","2024-07-25",NULL,"ATR_BW","MSTCLTD","9","914.00","9","899.00","800.00","1002.00",8
"2024-07-24","2024-07-31",NULL,"ATR_UC","NAHARINDUS","22","155.00","22","162.00","108.00","169.00",8
"2024-07-24","2024-07-30",NULL,"PR_W","NAHARSPING","10","324.00","10","354.00","225.00","375.00",8
"2024-07-24","2024-07-30",NULL,"EW_UC","ONMOBILE","63","84.00","63","83.00","68.00","92.00",8
"2024-07-24","2024-07-26",NULL,"PR_DC","PALREDTEC","74","98.00","74","102.00","84.00","107.00",8
"2024-07-24","2024-07-24",NULL,"PRATR_DC","PRESTIGE","5","1888.00","5","1755.00","1669.00","1864.00",8
"2024-07-24","2024-07-25",NULL,"ATREW_UC","RAMANEWS","244","22.00","244","20.00","18.00","23.00",8
"2024-07-24","2024-07-30",NULL,"EW_BW","REDINGTON","66","211.00","66","204.00","195.00","217.00",8
"2024-07-24","2024-07-31",NULL,"PREW_DC","RTNPOWER","730","16.00","730","17.00","15.00","18.00",8
"2024-07-24","2024-07-31",NULL,"ATR_UC","RUCHINFRA","203","16.00","203","15.00","11.00","16.00",8
"2024-07-24","2024-07-26",NULL,"PR_DC","SNOWMAN","158","77.00","158","81.00","71.00","87.00",8
"2024-07-24","2024-07-30",NULL,"ATR_UC","SONATSOFTW","4","738.00","4","667.00","470.00","752.00",8
"2024-07-24","2024-07-26",NULL,"ATR_W","SRHHYPOLTD","5","630.00","5","616.00","441.00","670.00",8
"2024-07-24","2024-07-26",NULL,"EW_BW","STOVEKRAFT","17","623.00","17","602.00","562.00","636.00",8
"2024-07-24","2024-07-26",NULL,"ATR_BW","SUBEXLTD","93","33.00","93","33.00","23.00","36.00",8
"2024-07-24","2024-07-29",NULL,"EW_DC","TIJARIA","752","16.00","752","16.00","14.00","18.00",8
"2024-07-24","2024-07-25",NULL,"EW_BW","VASCONEQ","113","75.00","113","76.00","66.00","80.00",8
"2024-07-24","2024-07-30",NULL,"PR_DC","ZENITHSTL","314","10.00","314","11.00","7.00","12.00",8
"2024-07-25","2024-07-26",NULL,"EW_UC","AEGISCHEM","2","875.00","2",NULL,"357.00","893.00",7
"2024-07-25","2024-07-26",NULL,"PRATR_UC","CAPTRUST","22","147.00","22","139.00","102.00","153.00",7
"2024-07-25","2024-07-29",NULL,"LR_DC","CREATIVEYE","820","7.00","820","7.00","6.00","7.00",7
"2024-07-25","2024-07-31",NULL,"PREW_W","ENIL","53","243.00","53","233.00","224.00","259.00",7
"2024-07-25","2024-07-25",NULL,"PR_DC","GINNIFILA","358","32.00","358","31.00","29.00","33.00",7
"2024-07-25","2024-07-29",NULL,"PRATREW_DC","INDBANK","138","54.00","138","53.00","47.00","59.00",7
"2024-07-25","2024-07-30",NULL,"ATR_BW","ITDC","9","854.00","9","794.00","745.00","895.00",7
"2024-07-25","2024-07-26",NULL,"PRATR_UC","JYOTHYLAB","6","548.00","6","523.00","367.00","559.00",7
"2024-07-25","2024-07-25",NULL,"ATR_BW","MSTCLTD","6","954.00","6","899.00","800.00","1002.00",7
"2024-07-25","2024-07-31",NULL,"PR_UC","NAHARINDUS","19","160.00","19","162.00","108.00","169.00",7
"2024-07-25","2024-01-08",NULL,"PREW_W","NELCAST","78","152.00","78","146.00","139.00","148.00",7
"2024-07-25","2024-07-29",NULL,"PR_BW","PGEL","3","450.00","3","436.00","147.00","460.00",7
"2024-07-25","2024-07-30",NULL,"PR_DC","PRECWIRE","74","160.00","74","153.00","146.00","163.00",7
"2024-07-25","2024-01-08",NULL,"PR_W","RHFL","1754","4.00","1754","4.00","3.00","4.00",7
"2024-07-25","2024-07-30",NULL,"ATR_UC","RSWM","11","247.00","11","251.00","159.00","264.00",7
"2024-07-25","2024-07-26",NULL,"ATR_DC","SNOWMAN","107","80.00","107","81.00","71.00","87.00",7
"2024-07-25","2024-07-26",NULL,"PR_W","SRHHYPOLTD","5","647.00","5","616.00","441.00","670.00",7
"2024-07-25","2024-07-26",NULL,"EW_DC","TERASOFT","110","75.00","110","73.00","66.00","78.00",7
"2024-07-25","2024-07-29",NULL,"EW_BW","TEXRAIL","9","276.00","9","263.00","160.00","281.00",7
"2024-07-25","2024-07-26",NULL,"ATR_UC","UNITEDTEA","9","435.00","9","408.00","321.00","448.00",7
"2024-07-25","2024-07-25",NULL,"ATR_BW","VASCONEQ","70","80.00","70","76.00","66.00","80.00",7
"2024-07-25","2024-07-30",NULL,"ATR_UC","VETO","20","157.00","20","166.00","106.00","173.00",7
"2024-07-26","2024-07-31",NULL,"EW_BW","ADL","119","92.00","119","91.00","84.00","99.00",6
"2024-07-26","2024-07-26",NULL,"ATR_BW","BEPL","15","156.00","15","147.00","89.00","154.00",6
"2024-07-26","2024-07-30",NULL,"EW_DC","CUPID","182","88.00","182","92.00","82.00","97.00",6
"2024-07-26","2024-07-29",NULL,"PR_BW","FOSECOIND","2","4698.00","2","4640.00","4032.00","4988.00",6
"2024-07-26","2024-07-26",NULL,"PR_W","MGEL","106","28.00","106","27.00","19.00","28.00",6
"2024-07-26","2024-07-31",NULL,"EW_DC","MKPL","943","12.00","943","12.00","11.00","13.00",6
"2024-07-26","2024-09-07",NULL,"EW_BW","MOLDTECH","48","266.00","48","253.00","245.00","291.00",6
"2024-07-26","2024-07-26",NULL,"ATR_UC","MPHASIS","1","3030.00","1","2855.00","2187.00","3011.00",6
"2024-07-26","2024-07-29",NULL,"ATR_BW","NIITLTD","27","128.00","27","121.00","91.00","129.00",6
"2024-07-26","2024-07-30",NULL,"ATR_UC","ONMOBILE","49","89.00","49","83.00","68.00","92.00",6
"2024-07-26","2024-07-29",NULL,"PRATREW_DC","ORTINLAB","262","22.00","262","21.00","18.00","23.00",6
"2024-07-26","2024-07-30",NULL,"PR_DC","RAJTV","206","72.00","206","66.00","67.00",NULL,6
"2024-07-26","2024-07-30",NULL,"PR_DC","RENUKA","146","51.00","146","49.00","44.00","52.00",6
"2024-07-26","2024-07-30",NULL,"PR_UC","RSWM","11","251.00","11","251.00","159.00","264.00",6
"2024-07-26","2024-07-26",NULL,"ATR_DC","SNOWMAN","70","85.00","70","81.00","71.00","87.00",6
"2024-07-26","2024-07-26",NULL,"PRATR_BW","SUBEXLTD","75","36.00","75","33.00","23.00","36.00",6
"2024-07-29","2024-01-08",NULL,"PRATR_DC","AARON","25","295.00","25","279.00","254.00","290.00",3
"2024-07-29","2024-01-08",NULL,"PR_UC","AARVEEDEN","73","35.00","73","38.00","22.00","40.00",3
"2024-07-29","2024-07-29",NULL,"PRLR_W","DYNAMATECH","1","7401.00","1","6990.00","6575.00","7515.00",3
"2024-07-29","2024-07-29",NULL,"ATR_BW","EIDPARRY","3","843.00","3","799.00","539.00","842.00",3
"2024-07-29","2024-07-29",NULL,"PR_DC","FILATEX","115","63.00","115","60.00","54.00","63.00",3
"2024-07-29","2024-01-08",NULL,"EW_DC","JKLAKSHMI","16","881.00","16","862.00","817.00","877.00",3
"2024-07-29","2024-07-29",NULL,"PRATR_DC","LAXMICOT","123","36.00","123","34.00","28.00","35.00",3
"2024-07-29","2024-07-30",NULL,"ATREW_DC","MAZDOCK","0","5340.00","0","5116.00","2090.00","5477.00",3
"2024-07-29","2024-06-20",NULL,"EW_UC","MBAPL","33","247.00","33","232.00","216.00","249.00",3
"2024-07-29","2024-07-31",NULL,"PR_UC","NAHARINDUS","20","159.00","20","162.00","108.00","169.00",3
"2024-07-29","2024-07-30",NULL,"LR_BW","REDINGTON","58","213.00","58","204.00","195.00","217.00",3
"2024-07-29","2024-07-31",NULL,"ATR_BW","SARLAPOLY","16","112.00","16","108.00","50.00","116.00",3
"2024-07-29","2024-06-21",NULL,"PREW_W","THOMASCOTT","33","272.00","33","253.00","241.00","296.00",3
"2024-07-29","2024-07-29",NULL,"LR_DC","TIJARIA","326","17.00","326","16.00","14.00","18.00",3
"2024-07-29","2024-06-28",NULL,"EW_W","TITAGARH","4","1691.00","4","1567.00","1459.00","1858.00",3
"2024-07-30","2024-01-08",NULL,"ATR_UC","AARVEEDEN","104","39.00","104","38.00","29.00","40.00",2
"2024-07-30","2024-07-30",NULL,"PRATR_DC","AMDIND","98","77.00","98","73.00","67.00","77.00",2
"2024-07-30","2024-07-25",NULL,"PR_DC","GINNIFILA","410","32.00","410","31.00","29.00","33.00",2
"2024-07-30","2024-07-30",NULL,"PR_DC","INDOSTAR","29","261.00","29","242.00","226.00","261.00",2
"2024-07-30","2024-07-30",NULL,"PRATR_DC","JINDALPHOT","6","928.00","6","885.00","768.00","948.00",2
"2024-07-30","2024-01-08",NULL,"PR_DC","JKLAKSHMI","12","900.00","12","862.00","817.00","877.00",2
"2024-07-30","2024-06-16",NULL,"PR_DC","LGBBROSLTD","9","1471.00","9","1391.00","1355.00","1477.00",2
"2024-07-30","2024-07-31",NULL,"ATR_BW","MALUPAPER","86","49.00","86","48.00","37.00","55.00",2
"2024-07-30","2024-01-08",NULL,"ATR_BW","MANGCHEFER","46","138.00","46","135.00","116.00","138.00",2
"2024-07-30","2024-07-30",NULL,"ATR_W","NAHARSPING","12","378.00","12","354.00","295.00","375.00",2
"2024-07-30","2024-07-31",NULL,"ATR_UC","NILKAMAL","8","2026.00","8","1900.00","1895.00","2020.00",2
"2024-07-30","2024-07-30",NULL,"PRATR_DC","RAJSREESUG","78","82.00","78","78.00","69.00","81.00",2
"2024-07-30","2024-07-30",NULL,"EW_DC","RAJTV","169","73.00","169","66.00","67.00",NULL,2
"2024-07-30","2024-07-30",NULL,"ATR_DC","SILGO","160","39.00","160","37.00","33.00","39.00",2
"2024-07-30","2024-07-31",NULL,"ATR_UC","TPLPLASTEH","34","121.00","34","123.00","91.00","130.00",2
"2024-07-30","2024-07-30",NULL,"ATR_W","TRIDENT","218","41.00","218","38.00","36.00","40.00",2
"2024-07-30","2024-07-30",NULL,"PRATR_UC","VETO","23","174.00","23","166.00","131.00","173.00",2
"2024-07-31","2024-01-08",NULL,"EW_UC","ACL","158","99.00","158","96.00","92.00","99.00",1
"2024-07-31","2024-07-31",NULL,"PR_BW","ADL","71","98.00","71","91.00","84.00","99.00",1
"2024-07-31","2024-01-08",NULL,"ATR_UC","BANG","94","54.00","94","52.00","44.00","54.00",1
"2024-07-31","2024-07-31",NULL,"PRATR_BW","DCAL","21","203.00","21","191.00","155.00","195.00",1
"2024-07-31","2024-07-31",NULL,"PR_DC","MKPL","422","13.00","422","12.00","11.00","13.00",1
"2024-07-31","2024-07-31",NULL,"PRATR_UC","NAHARINDUS","16","171.00","16","162.00","108.00","169.00",1
"2024-07-31","2024-01-08",NULL,"EW_UC","RIIL","9","1314.00","9","1283.00","1202.00","1319.00",1
"2024-07-31","2024-07-31",NULL,"PR_DC","RTNPOWER","327","18.00","327","17.00","15.00","18.00",1
"2024-07-31","2024-07-31",NULL,"PR_BW","SARLAPOLY","16","114.00","16","108.00","50.00","116.00",1
"2024-07-31","2024-06-28",NULL,"ATR_W","TITAGARH","6","1630.00","6","1567.00","1459.00","1858.00",1
"2024-07-31","2024-07-31",NULL,"PR_UC","TPLPLASTEH","18","130.00","18","123.00","75.00","130.00",1
"2024-06-03","2024-07-18",NULL,"EW_UC","ESABINDIA","1","5822.00","1","6253.00","4720.05","6828.00",60
"2024-06-05","2024-07-29",NULL,"EW_BW","OFSS","1","7729.00","1","10390.00","7022.55","11357.00",58
"2024-06-06","2024-07-29",NULL,"PRLRATR_BW","OFSS","1","8172.00","1","10390.00","7022.55","11357.00",57
"2024-06-07","2024-07-25",NULL,"PR_DC","HIL","4","2579.00","4","2930.00","2345.65","3077.00",56
"2024-06-07","2024-02-08",NULL,"ATREW_BW","TATAMOTORS","9","971.00","9","1095.00","855.40","1113.00",56
"2024-06-12","2024-07-25",NULL,"ATR_DC","HIL","2","2885.00","2","2930.00","2345.65","3077.00",51
"2024-06-13","2024-09-07",NULL,"PRLR_BW","BOSCHLTD","0","32433.00","0","33810.00","27500.00","35454.00",50
"2024-06-13","2024-07-18",NULL,"PRATR_DC","MAHSCOOTER","1","8189.00","1","8930.00","7347.20","9398.00",50
"2024-06-13","2024-07-29",NULL,"ATR_BW","OFSS","0","9658.00","0","10390.00","7022.55","11357.00",50
"2024-06-14","2024-12-07",NULL,"PR_DC","GRASIM","3","2470.00","3","2703.00","2171.60","2838.00",49
"2024-06-15","2024-09-07",NULL,"PRATR_BW","BOSCHLTD","0","33379.00","0","33810.00","27500.00","35454.00",48
"2024-06-15","2024-07-18",NULL,"PRATR_W","ESABINDIA","1","6245.00","1","6253.00","5300.00","6828.00",48
"2024-06-20","2024-12-07",NULL,"PR_DC","GRASIM","12","2499.00","12","2703.00","2412.00","2838.00",43
"2024-06-24","2024-07-18",NULL,"PRATR_BW","MAHSCOOTER","1","8942.00","1","8930.00","7347.20","9398.00",39
"2024-06-27","2024-12-07",NULL,"ATR_DC","GRASIM","4","2638.00","4","2703.00","2412.00","2838.00",36
"2024-06-27","2024-07-29",NULL,"ATR_BW","OFSS","2","9855.00","2","10390.00","9449.00","11357.00",36
"2024-06-28","2024-02-08",NULL,"LR_DC","TATAMOTORS","24","990.00","24","1095.00","948.05","1113.00",35
"2024-07-01","2024-01-08",NULL,"ATR_BW","AMBIKCO","4","1665.00","4","1984.00","1415.00","2153.00",32
"2024-07-01","2024-01-07",NULL,"ATR_UC","AMBUJACEM","6","695.00","6","655.00","518.35","692.00",32
"2024-07-01","2024-01-08",NULL,"EW_W","EMAMILTD","3","721.00","3","777.00","417.10","842.00",32
"2024-07-01","2024-07-31",NULL,"LREW_BW","RICOAUTO","29","141.00","29","129.00","107.25","138.00",32
"2024-07-01","2024-02-08",NULL,"PR_W","TATAMOTORS","7","1002.00","7","1095.00","855.40","1113.00",32
"2024-07-01","2024-07-31",NULL,"ATR_UC","VINDHYATEL","2","2526.00","2","2919.00","1947.05","3131.00",32
"2024-07-03","2024-07-31",NULL,"PRATR_UC","ZYDUSWELL","2","2071.00","2","2261.00","1440.15","2410.00",30
"2024-07-04","2024-07-18",NULL,"ATR_BW","MAHSCOOTER","1","9338.00","1","8930.00","7347.20","9398.00",29
"2024-07-04","2024-02-08",NULL,"PR_W","TATAMOTORS","7","998.00","7","1095.00","855.40","1113.00",29
"2024-07-05","2024-06-16",NULL,"PR_DC","UNIVCABLES","3","775.00","3","823.00","385.00","894.00",28
"2024-07-08","2024-06-16",NULL,"EW_UC","RAJMET","340","13.00","340","13.00","9.90","15.00",25
"2024-07-09","2024-07-22",NULL,"EW_W","PAVNAIND","34","485.00","34","465.00","455.50","492.00",24
"2024-07-11","2024-07-30",NULL,"ATREW_BW","BANCOINDIA","5","702.00","5","731.00","518.40","770.00",22
"2024-07-11","2024-07-31",NULL,"EW_UC","NDL","86","48.00","86","49.00","36.10","53.00",22
"2024-07-11","2024-07-29",NULL,"ATREW_BW","RELIGARE","20","252.00","20","244.00","201.60","260.00",22
"2024-07-12","2024-07-31",NULL,"ATREW_UC","PROZONER","143","33.00","143","32.00","25.70","35.00",21
"2024-07-15","2024-06-16",NULL,"ATR_UC","RAJMET","250","14.00","250","13.00","9.90","15.00",18
"2024-07-15","2024-06-16",NULL,"ATR_UC","UNIVCABLES","2","870.00","2","823.00","385.00","894.00",18
"2024-07-16","2024-07-31",NULL,"PREW_W","EMKAY","44","165.00","44","180.00","142.25","191.00",17
"2024-07-16","2024-07-25",NULL,"ATR_BW","HIL","1","3078.00","1","2930.00","2345.65","3077.00",17
"2024-07-16","2024-07-31",NULL,"ATREW_UC","NAHARCAP","16","327.00","16","324.00","263.50","345.00",17
"2024-07-16","2024-07-26",NULL,"ATREW_UC","SHREYAS","6","402.00","6","371.00","245.00","405.00",17
"2024-07-16","2024-02-08",NULL,"ATREW_UC","SURYALAXMI","36","90.00","36","101.00","62.25","104.00",17
"2024-07-16","2024-07-31",NULL,"ATR_UC","VINDHYATEL","1","2650.00","1","2919.00","1947.05","3131.00",17
"2024-07-18","2024-07-26",NULL,"ATR_UC","EICHERMOT","1","4941.00","1","4713.00","4253.85","5010.00",15
"2024-07-18","2024-07-18",NULL,"ATR_UC","ESABINDIA","0","6635.00","0","6253.00","4620.00","6828.00",15
"2024-07-18","2024-07-30",NULL,"PREW_W","GLOBALVECT","19","216.00","19","292.00","162.90","308.00",15
"2024-07-18","2024-07-30",NULL,"EW_W","KARURVYSYA","66","206.00","66","219.00","191.15","231.00",15
"2024-07-18","2024-07-31",NULL,"EW_UC","KIRLOSBROS","1","2300.00","1","2256.00","837.00","2443.00",15
"2024-07-18","2024-07-31",NULL,"EW_W","NDL","67","51.00","67","49.00","36.10","53.00",15
"2024-07-18","2024-07-31",NULL,"PR_UC","VINDHYATEL","1","2715.00","1","2919.00","1947.05","3131.00",15
"2024-07-22","2024-07-30",NULL,"EW_W","COCHINSHIP","1","2670.00","1","2538.00","713.35","2674.00",11
"2024-07-22","2024-07-25",NULL,"EW_UC","DTIL","20","224.00","20","223.00","174.90","240.00",11
"2024-07-22","2024-12-07",NULL,"ATR_DC","GRASIM","2","2812.00","2","2703.00","2171.60","2838.00",11
"2024-07-22","2024-07-23",NULL,"PREW_W","GUJAPOLLO","16","279.00","16","267.00","218.00","283.00",11
"2024-07-22","2024-07-31",NULL,"EW_UC","IFCI","28","72.00","28","82.00","35.80","89.00",11
"2024-07-22","2024-07-30",NULL,"ATR_UC","JKCEMENT","1","4472.00","1","4254.00","3642.00","4476.00",11
"2024-07-22","2024-07-26",NULL,"EW_W","JUBLINDS","25","1475.00","25","1450.00","1434.95","1545.00",11
"2024-07-22","2024-07-30",NULL,"EW_W","KNRCON","34","363.00","34","389.00","334.05","407.00",11
"2024-07-22","2024-07-25",NULL,"EW_BW","LOTUSEYE","61","69.00","61","66.00","52.35","70.00",11
"2024-07-22","2024-07-31",NULL,"ATR_DC","RICOAUTO","125","128.00","125","129.00","120.04","138.00",11
"2024-07-22","2024-07-30",NULL,"PR_W","S&SPOWER","14","288.00","14","363.00","216.00","386.00",11
"2024-07-22","2024-07-30",NULL,"EW_UC","VIMTALABS","9","535.00","9","525.00","420.00","556.00",11
"2024-07-23","2024-07-31",NULL,"PR_W","360ONE","3","1000.00","3","1058.00","691.40","1128.00",10
"2024-07-23","2024-07-25",NULL,"EW_UC","KELLTONTEC","14","157.00","14","156.00","85.00","166.00",10
"2024-07-23","2024-07-31",NULL,"PRATREW_W","NETWORK18","104","85.00","104","94.00","75.75","97.00",10
"2024-07-24","2024-01-08",NULL,"EW_BW","ASIANTILES","142","77.00","142","82.00","70.37","89.00",9
"2024-07-24","2024-07-30",NULL,"EW_BW","AXISCADES","7","570.00","7","556.00","432.55","586.00",9
"2024-07-24","2024-06-25",NULL,"EW_DC","BCONCEPTS","13","618.00","13","588.00","540.20","686.00",9
"2024-07-24","2024-07-30",NULL,"EW_BW","BLKASHYAP","23","104.00","23","104.00","60.50","110.00",9
"2024-07-24","2024-07-30",NULL,"PRATR_W","COSMOFIRST","3","884.00","3","862.00","506.60","932.00",9
"2024-07-24","2024-07-31",NULL,"EW_BW","EIHOTEL","39","419.00","39","419.00","393.35","440.00",9
"2024-07-24","2024-07-26",NULL,"EW_DC","HINDWAREAP","26","447.00","26","436.00","408.00","462.00",9
"2024-07-24","2024-07-31",NULL,"PRATREW_DC","HMVL","83","102.00","83","101.00","90.00","107.00",9
"2024-07-24","2024-07-29",NULL,"EW_UC","HOVS","91","68.00","91","68.00","57.20","71.00",9
"2024-07-24","2024-07-31",NULL,"ATR_UC","IFCI","21","84.00","21","82.00","35.80","89.00",9
"2024-07-24","2024-07-31",NULL,"ATREW_UC","ISFT","84","132.00","84","130.00","120.60","139.00",9
"2024-07-24","2024-07-26",NULL,"PR_DC","JUBLINDS","12","1519.00","12","1450.00","1434.95","1545.00",9
"2024-07-24","2024-07-30",NULL,"PR_DC","KNRCON","23","376.00","23","389.00","332.90","407.00",9
"2024-07-24","2024-07-29",NULL,"PR_DC","KRIDHANINF","1613","4.00","1613","5.00","3.80","5.00",9
"2024-07-24","2024-07-30",NULL,"EW_DC","MANALIPETC","133","97.00","133","96.00","89.61","102.00",9
